Date,Close,High,Low,Open,Volume
2022-12-23,11075.25,11143.25,10915.75,11053.5,1027774
2022-12-27,10915.5,11184.0,10895.75,11101.75,847658
2022-12-28,10772.75,10996.5,10758.25,10918.0,927100
2022-12-29,11032.75,11071.5,10777.5,10786.75,769734
2022-12-30,11022.25,11051.75,10855.5,11032.75,870635
2023-01-03,10945.5,11181.75,10844.25,11117.0,1079765
2023-01-04,10999.25,11068.0,10863.25,10941.75,1214791
2023-01-05,10820.25,11046.25,10804.75,10983.75,1114944
2023-01-06,11113.5,11166.0,10751.0,10837.75,1283376
2023-01-09,11185.5,11385.5,11120.25,11128.75,1080273
2023-01-10,11282.0,11289.25,11094.25,11181.25,1175089
2023-01-11,11476.5,11479.5,11239.5,11281.75,967889
2023-01-12,11534.25,11580.0,11288.5,11471.75,1514447
2023-01-13,11608.0,11619.25,11389.5,11529.75,1036574
2023-01-17,11624.5,11685.0,11510.25,11612.5,1202686
2023-01-18,11475.75,11759.5,11467.75,11622.0,1282025
2023-01-19,11356.5,11486.75,11308.5,11470.0,1188800
2023-01-20,11677.0,11686.0,11365.25,11405.5,1039642
2023-01-23,11934.0,11983.0,11650.25,11677.75,1081571
2023-01-24,11909.5,12010.0,11835.75,11933.0,984207
2023-01-25,11873.25,11976.5,11604.5,11973.0,1256734
2023-01-26,12106.75,12113.25,11867.25,11875.0,1148274
2023-01-27,12222.25,12308.0,12016.0,12050.25,1149579
2023-01-30,11968.0,12252.0,11960.0,12213.25,1161133
2023-01-31,12152.0,12156.0,11871.25,11984.25,1067678
2023-02-01,12414.25,12525.0,12055.0,12121.25,1081997
2023-02-02,12846.75,12950.0,12501.25,12514.0,1400476
2023-02-03,12624.0,12877.75,12550.5,12739.5,1501923
2023-02-06,12515.5,12608.75,12456.5,12578.25,1087789
2023-02-07,12776.75,12818.75,12459.25,12517.0,1281583
2023-02-08,12545.25,12809.0,12512.5,12746.0,1056940
2023-02-09,12425.5,12729.5,12366.0,12557.25,1183273
2023-02-10,12346.25,12451.5,12243.0,12445.75,1161148
2023-02-13,12540.5,12567.75,12265.0,12353.25,901532
2023-02-14,12631.0,12685.75,12390.5,12547.75,1517022
2023-02-15,12730.0,12756.75,12524.25,12618.75,1058771
2023-02-16,12482.5,12792.5,12455.25,12743.75,1198917
2023-02-17,12390.0,12464.0,12265.5,12461.0,1120246
2023-02-21,12096.75,12418.0,12091.5,12383.0,1052640
2023-02-22,12097.5,12190.75,12034.25,12111.25,1075725
2023-02-23,12207.5,12261.0,12028.0,12175.5,1012344
2023-02-24,11997.0,12214.25,11922.75,12191.25,1027180
2023-02-27,12083.25,12189.5,11987.75,12002.25,849862
2023-02-28,12072.25,12173.75,12025.75,12092.0,914267
2023-03-01,11961.75,12142.0,11925.0,12042.75,968760
2023-03-02,12062.0,12096.25,11831.5,11968.5,976826
2023-03-03,12311.25,12329.75,12012.25,12050.75,877371
2023-03-06,12323.5,12485.75,12276.0,12307.75,900558
2023-03-07,12169.0,12381.75,12142.25,12322.5,1077645
2023-03-08,12228.25,12254.5,12108.5,12174.75,1024321
2023-03-09,12007.25,12353.75,11977.0,12223.0,1204893
2023-03-10,11840.25,12112.0,11796.5,12008.75,1664090
2023-03-13,11931.75,12095.75,11677.0,11888.0,857903
2023-03-14,12207.0,12223.0,11903.0,11956.25,362006
2023-03-15,12247.75,12280.0,11971.5,12203.25,302259
2023-03-16,12583.0,12600.0,12189.0,12265.5,154357
2023-03-17,12594.650390625,12636.0,12500.0,12580.75,1277399
2023-03-20,12688.5,12750.0,12525.5,12689.25,1165935
2023-03-21,12867.25,12897.5,12676.25,12698.75,878604
2023-03-22,12707.0,13081.75,12677.5,12873.5,1119564
2023-03-23,12854.0,13031.5,12695.0,12698.25,1367957
2023-03-24,12890.25,12925.25,12726.0,12872.0,1275463
2023-03-27,12788.5,12976.25,12765.75,12916.0,974514
2023-03-28,12732.5,12833.5,12634.75,12812.0,821787
2023-03-29,12965.0,12993.0,12742.0,12747.0,823177
2023-03-30,13082.0,13112.0,12931.25,12965.0,853717
2023-03-31,13301.75,13311.5,13056.5,13080.0,817919
2023-04-03,13270.0,13278.75,13154.25,13262.5,818610
2023-04-04,13219.0,13348.75,13168.75,13261.75,906773
2023-04-05,13079.75,13247.25,13006.0,13232.0,846841
2023-04-06,13170.75,13191.25,12952.5,13075.25,86869
2023-04-10,13158.0,13206.25,12967.5,13178.0,766868
2023-04-11,13074.75,13209.25,13051.75,13168.75,830152
2023-04-12,12952.25,13241.0,12938.0,13076.0,1147937
2023-04-13,13209.75,13228.5,12925.25,12955.0,847188
2023-04-14,13181.25,13255.0,13056.0,13181.0,1018374
2023-04-17,13186.5,13218.0,13077.0,13210.0,881577
2023-04-18,13193.0,13298.5,13138.25,13185.75,915110
2023-04-19,13183.0,13227.0,13065.0,13174.0,824835
2023-04-20,13074.25,13199.75,13022.0,13166.0,971192
2023-04-21,13090.5,13121.75,12982.75,13090.0,898611
2023-04-24,13056.5,13134.0,12967.25,13071.25,834869
2023-04-25,12809.5,13059.75,12801.0,13050.25,992431
2023-04-26,12887.75,13012.5,12863.0,12929.75,1076220
2023-04-27,13231.25,13331.5,12936.0,12962.0,966685
2023-04-28,13320.25,13336.75,13168.75,13220.0,965388
2023-05-01,13306.75,13367.25,13258.75,13316.25,810359
2023-05-02,13184.5,13334.5,13111.0,13288.5,932745
2023-05-03,13100.75,13310.0,13079.75,13163.25,1018257
2023-05-04,13043.75,13172.0,13001.75,13067.75,1014116
2023-05-05,13317.75,13358.75,13055.75,13059.0,780711
2023-05-08,13352.25,13368.0,13254.5,13315.5,673681
2023-05-09,13264.75,13347.25,13249.25,13336.0,664563
2023-05-10,13409.5,13448.0,13202.0,13261.5,1150356
2023-05-11,13446.5,13472.0,13361.5,13408.5,946253
2023-05-12,13396.25,13494.75,13310.0,13444.0,853854
2023-05-15,13468.0,13479.0,13350.0,13379.25,719512
2023-05-16,13483.25,13554.25,13426.25,13466.75,785954
2023-05-17,13643.5,13669.25,13474.0,13500.5,801492
2023-05-18,13894.0,13913.75,13628.25,13641.5,974758
2023-05-19,13858.0,13960.5,13814.25,13908.25,913863
2023-05-22,13902.5,13946.75,13794.25,13813.75,778815
2023-05-23,13728.75,13977.25,13711.0,13911.5,879671
2023-05-24,13650.25,13845.25,13566.75,13732.0,966440
2023-05-25,13976.5,14031.5,13803.0,13871.25,1144408
2023-05-26,14332.5,14372.5,13924.75,13981.75,979505
2023-05-30,14396.75,14570.0,14336.25,14418.25,1222423
2023-05-31,14300.5,14430.0,14252.5,14398.0,1032191
2023-06-01,14472.25,14528.25,14248.0,14290.0,947341
2023-06-02,14575.25,14627.75,14470.0,14494.5,960375
2023-06-05,14588.75,14695.25,14512.75,14582.75,955175
2023-06-06,14586.5,14624.0,14505.0,14582.0,825671
2023-06-07,14331.5,14675.5,14305.5,14593.5,1110723
2023-06-08,14503.0,14527.0,14257.0,14318.75,961594
2023-06-09,14556.25,14688.0,14460.25,14518.75,987711
2023-06-12,14800.5,14826.75,14553.75,14561.5,346323
2023-06-13,14914.25,14968.25,14779.5,14825.0,320709
2023-06-14,15012.75,15059.5,14793.0,14928.0,201554
2023-06-15,15188.0,15252.0,14883.0,15041.0,152424
2023-06-16,15316.6103515625,15326.0,15130.25,15193.75,1000125
2023-06-20,15256.5,15321.75,15126.25,15302.5,1052906
2023-06-21,15044.0,15273.0,15002.5,15247.0,945397
2023-06-22,15214.75,15238.0,14964.0,15042.0,994988
2023-06-23,15058.25,15236.5,14984.75,15236.0,998278
2023-06-26,14856.5,15152.25,14853.5,15058.25,1039539
2023-06-27,15111.5,15139.75,14862.5,14874.75,961486
2023-06-28,15130.0,15218.75,15021.25,15087.0,1099390
2023-06-29,15100.25,15202.75,15028.5,15160.5,988008
2023-06-30,15337.0,15376.5,15098.75,15107.0,782655
2023-07-03,15364.75,15392.0,15307.5,15331.5,429677
2023-07-05,15360.75,15431.75,15255.25,15356.5,868758
2023-07-06,15238.0,15365.75,15112.0,15355.0,954281
2023-07-07,15181.75,15359.75,15172.0,15214.0,1042065
2023-07-10,15187.0,15219.75,15063.5,15195.75,1025927
2023-07-11,15260.0,15279.75,15109.0,15192.75,930817
2023-07-12,15444.75,15507.75,15253.25,15260.0,1077628
2023-07-13,15711.5,15741.25,15455.75,15459.75,873031
2023-07-14,15694.25,15857.5,15658.0,15699.5,992104
2023-07-17,15840.75,15886.75,15661.0,15690.25,797555
2023-07-18,15974.75,16030.0,15733.5,15827.0,957136
2023-07-19,15959.25,16062.5,15911.0,15952.0,1093845
2023-07-20,15592.25,15925.75,15547.5,15925.75,1206792
2023-07-21,15540.0,15719.5,15522.25,15594.0,1151784
2023-07-24,15561.25,15618.25,15484.5,15555.75,912619
2023-07-25,15673.0,15736.0,15549.0,15569.25,826753
2023-07-26,15610.75,15739.5,15515.0,15725.25,1110099
2023-07-27,15571.0,15904.0,15512.5,15639.25,1350572
2023-07-28,15847.5,15895.75,15546.5,15584.0,1156299
2023-07-31,15857.5,15916.5,15791.25,15849.5,912108
2023-08-01,15817.25,15889.0,15728.0,15867.5,891307
2023-08-02,15473.0,15790.0,15413.25,15769.5,1263570
2023-08-03,15438.75,15552.25,15339.25,15452.5,1206265
2023-08-04,15354.0,15610.25,15336.5,15444.0,1403814
2023-08-07,15485.5,15495.25,15334.5,15369.75,1063835
2023-08-08,15354.25,15498.0,15216.25,15490.75,1058237
2023-08-09,15178.25,15432.75,15145.0,15351.5,1120131
2023-08-10,15201.25,15441.75,15136.0,15202.25,1460558
2023-08-11,15095.75,15266.75,15037.25,15218.75,1132060
2023-08-14,15270.25,15282.25,15020.0,15105.0,1044116
2023-08-15,15106.5,15335.0,15076.0,15281.75,1172726
2023-08-16,14942.25,15165.5,14921.75,15113.0,1130557
2023-08-17,14778.0,15018.0,14738.75,14942.5,1188060
2023-08-18,14744.0,14802.75,14609.25,14750.0,1318274
2023-08-21,14985.75,15013.75,14720.5,14763.25,1103987
2023-08-22,14958.5,15118.5,14931.0,14972.0,1141176
2023-08-23,15195.5,15355.75,14955.25,14964.0,1023851
2023-08-24,14862.0,15417.75,14816.75,15341.25,1514736
2023-08-25,14979.25,15049.0,14752.75,14838.0,1589191
2023-08-28,15092.5,15126.75,14973.25,14991.75,1170233
2023-08-29,15415.75,15430.0,15050.0,15096.0,1019044
2023-08-30,15501.25,15524.5,15361.25,15424.25,1117435
2023-08-31,15538.5,15606.75,15458.5,15512.5,1116087
2023-09-01,15516.25,15661.25,15453.5,15534.75,1064967
2023-09-05,15534.5,15587.0,15418.5,15517.75,1165851
2023-09-06,15399.5,15532.75,15310.5,15512.5,1022363
2023-09-07,15282.25,15395.5,15157.5,15388.75,1159920
2023-09-08,15297.5,15390.5,15222.75,15287.0,1029955
2023-09-11,15475.75,15498.0,15297.75,15308.0,458735
2023-09-12,15304.75,15480.75,15289.5,15464.0,290478
2023-09-13,15356.25,15424.25,15212.5,15308.0,240973
2023-09-14,15478.0,15517.75,15336.75,15373.25,144086
2023-09-15,15435.2001953125,15524.0,15400.0,15476.0,1185757
2023-09-18,15414.5,15460.75,15330.5,15383.75,980761
2023-09-19,15375.25,15442.5,15248.5,15424.5,1051906
2023-09-20,15152.0,15436.5,15127.75,15378.75,1177026
2023-09-21,14862.75,15148.0,14838.5,15133.0,1261759
2023-09-22,14869.5,15027.25,14835.75,14850.0,1134088
2023-09-25,14935.25,14956.0,14782.5,14879.0,1171444
2023-09-26,14715.0,14952.5,14666.25,14952.5,1255260
2023-09-27,14739.0,14821.25,14587.25,14726.5,1373653
2023-09-28,14859.75,14948.0,14656.25,14771.0,1429002
2023-09-29,14866.5,15060.75,14811.0,14877.0,1471532
2023-10-02,14984.75,15046.25,14824.75,14962.25,1554218
2023-10-03,14714.5,15031.0,14651.5,14992.0,1498571
2023-10-04,14923.75,14955.75,14589.25,14715.0,1524342
2023-10-05,14861.75,14958.75,14716.0,14904.25,1359928
2023-10-06,15112.0,15160.5,14660.25,14856.0,1579512
2023-10-09,15187.0,15212.75,14949.25,15076.0,1125602
2023-10-10,15270.75,15383.5,15173.0,15199.0,1161981
2023-10-11,15380.0,15417.5,15253.0,15278.75,1166562
2023-10-12,15315.0,15469.5,15216.25,15408.25,1323805
2023-10-13,15120.25,15367.0,15062.0,15326.0,1499806
2023-10-16,15289.5,15338.0,15083.0,15119.75,1210425
2023-10-17,15240.75,15309.25,15050.0,15304.75,1308204
2023-10-18,15025.25,15243.0,14979.0,15243.0,1565886
2023-10-19,14890.0,15138.0,14839.25,15048.0,1984316
2023-10-20,14664.0,14887.75,14645.0,14850.25,1473441
2023-10-23,14712.0,14854.25,14514.25,14678.75,1379601
2023-10-24,14846.5,14950.0,14705.75,14746.0,1352289
2023-10-25,14478.25,14854.5,14440.0,14831.5,1407896
2023-10-26,14194.0,14459.25,14136.5,14430.75,1797107
2023-10-27,14265.25,14407.5,14209.5,14244.0,1468765
2023-10-30,14416.5,14476.25,14302.25,14329.0,1193512
2023-10-31,14490.25,14503.5,14311.25,14412.0,1248926
2023-11-01,14744.5,14762.0,14411.0,14458.0,1287302
2023-11-02,14998.0,15015.75,14759.75,14760.0,1049634
2023-11-03,15178.75,15228.5,14924.25,14931.25,1085949
2023-11-06,15232.5,15257.5,15138.0,15187.0,857920
2023-11-07,15374.25,15412.75,15175.75,15216.75,988596
2023-11-08,15386.5,15417.75,15286.5,15372.0,940237
2023-11-09,15256.0,15453.25,15236.75,15360.0,1243724
2023-11-10,15596.25,15616.25,15207.0,15254.75,1090380
2023-11-13,15547.0,15601.0,15465.25,15585.75,874797
2023-11-14,15879.75,15918.75,15551.75,15559.5,1016422
2023-11-15,15889.25,16049.0,15832.0,15894.25,1081674
2023-11-16,15897.5,15907.25,15797.75,15844.0,1063757
2023-11-17,15895.75,15940.0,15824.5,15898.25,871649
2023-11-20,16086.5,16116.75,15837.5,15891.25,861071
2023-11-21,15990.25,16122.5,15912.0,16089.75,868972
2023-11-22,16049.25,16173.25,15942.5,15970.0,1065880
2023-11-23,16062.25,16086.75,16034.0,16039.75,1065880
2023-11-24,16021.0,16086.75,15981.75,16039.75,545122
2023-11-27,16008.75,16089.0,15938.75,16008.5,911010
2023-11-28,16048.0,16071.5,15945.0,16004.0,1038032
2023-11-29,16023.75,16207.75,16013.5,16054.75,1042430
2023-11-30,15985.5,16098.0,15855.75,16041.5,1141900
2023-12-01,16023.75,16050.0,15864.5,15955.0,1124267
2023-12-04,15869.0,16027.0,15721.25,16021.75,1087819
2023-12-05,15908.75,15961.75,15761.25,15860.75,1152664
2023-12-06,15815.25,16039.0,15802.0,15898.75,1152632
2023-12-07,16038.75,16065.75,15791.25,15816.25,1057636
2023-12-08,16098.25,16119.0,15890.0,16018.5,1043068
2023-12-11,16237.0,16249.75,16044.5,16092.0,498570
2023-12-12,16362.75,16388.5,16185.0,16238.25,319633
2023-12-13,16563.75,16594.5,16365.25,16380.5,219616
2023-12-14,16541.5,16674.5,16418.5,16563.25,154454
2023-12-15,16530.23046875,16609.25,16519.25,16525.0,927037
2023-12-18,16939.75,16974.25,16802.25,16820.25,733161
2023-12-19,17023.0,17029.5,16911.0,16920.0,769731
2023-12-20,16766.25,17073.5,16757.25,17023.0,1063402
2023-12-21,16956.5,16971.25,16790.0,16793.75,1122605
2023-12-22,16980.0,17041.25,16891.5,16954.5,848841
2023-12-26,17083.5,17111.5,16963.5,16963.5,515923
2023-12-27,17113.25,17132.25,17055.5,17085.0,683261
2023-12-28,17090.5,17165.5,17078.0,17129.0,616483
2023-12-29,17023.5,17130.5,16937.75,17089.75,826279
2024-01-02,16720.0,17038.5,16622.0,17018.75,1068977
2024-01-03,16538.0,16740.0,16522.25,16740.0,1154851
2024-01-04,16445.0,16587.25,16435.75,16543.25,966889
2024-01-05,16460.25,16577.0,16334.25,16454.0,1098485
2024-01-08,16803.75,16811.5,16378.25,16472.25,880010
2024-01-09,16830.25,16868.5,16658.5,16790.0,1023133
2024-01-10,16945.25,16983.25,16801.75,16829.5,986991
2024-01-11,16966.25,17056.0,16753.0,16955.5,1370416
2024-01-12,16969.25,17042.5,16866.25,16958.0,1136604
2024-01-16,16966.5,17034.0,16812.0,16962.0,1590564
2024-01-17,16869.75,16981.25,16689.0,16979.5,1232753
2024-01-18,17110.0,17126.0,16833.75,16859.5,1383841
2024-01-19,17438.5,17472.0,17107.25,17117.75,1279429
2024-01-22,17458.5,17584.75,17434.25,17465.75,1164374
2024-01-23,17531.25,17558.25,17409.25,17457.0,964525
2024-01-24,17621.0,17794.0,17551.5,17551.5,1276789
2024-01-25,17634.5,17752.0,17541.75,17618.75,1302123
2024-01-26,17527.0,17631.25,17465.75,17574.25,1185606
2024-01-29,17706.0,17716.25,17456.25,17502.5,1000807
2024-01-30,17588.5,17735.75,17466.5,17708.0,997556
2024-01-31,17242.25,17483.75,17221.75,17427.5,1392644
2024-02-01,17436.75,17645.5,17262.75,17275.0,1254476
2024-02-02,17732.75,17775.5,17465.75,17592.0,1343148
2024-02-05,17700.0,17745.0,17553.75,17695.25,1057797
2024-02-06,17660.0,17768.25,17560.75,17702.0,1223843
2024-02-07,17841.75,17876.0,17629.5,17648.0,1140713
2024-02-08,17868.25,17896.5,17791.5,17851.0,894327
2024-02-09,18039.25,18071.0,17851.75,17857.25,887504
2024-02-12,17965.0,18121.5,17911.0,18039.25,958530
2024-02-13,17676.75,17963.5,17546.25,17929.75,1479457
2024-02-14,17881.0,17887.0,17669.25,17703.0,1285619
2024-02-15,17912.75,17968.5,17780.25,17873.25,1221673
2024-02-16,17744.0,18026.25,17713.75,17949.25,1370208
2024-02-20,17607.25,17807.25,17452.5,17728.5,1726529
2024-02-21,17536.75,17715.5,17373.0,17574.75,1384949
2024-02-22,18047.5,18087.0,17675.5,17704.0,1315842
2024-02-23,17991.0,18145.0,17946.0,18025.25,1273874
2024-02-26,17977.0,18059.75,17922.0,17962.75,1070895
2024-02-27,18021.0,18040.5,17908.5,17953.75,1112234
2024-02-28,17915.25,18019.75,17846.25,18014.0,1150849
2024-02-29,18082.75,18109.0,17826.25,17868.25,1268633
2024-03-01,18338.25,18372.5,18030.25,18071.5,1249451
2024-03-04,18262.0,18378.25,18233.5,18335.0,911020
2024-03-05,17930.25,18254.0,17832.5,18248.5,1401867
2024-03-06,18044.25,18174.25,17942.5,17982.0,1550397
2024-03-07,18316.25,18360.0,17915.5,18040.0,1385293
2024-03-08,18046.75,18436.25,18012.25,18275.0,1807424
2024-03-11,17971.0,18060.25,17890.0,18058.0,722540
2024-03-12,18227.75,18242.0,17929.75,18008.0,498573
2024-03-13,18078.5,18257.0,18033.75,18227.5,282337
2024-03-14,18024.5,18178.25,17915.25,18093.0,204315
2024-03-15,17854.75,18075.0,17854.75,18012.75,1440856
2024-03-18,18231.5,18380.75,18062.25,18072.75,1439715
2024-03-19,18270.0,18289.5,18053.25,18224.0,1407309
2024-03-20,18479.75,18545.5,18227.5,18275.0,1326200
2024-03-21,18561.75,18708.5,18526.5,18537.0,1423417
2024-03-22,18574.75,18626.0,18492.75,18579.5,1204558
2024-03-25,18513.5,18601.25,18415.0,18566.75,1074800
2024-03-26,18449.0,18618.75,18439.25,18534.0,1073280
2024-03-27,18503.75,18572.25,18378.5,18478.0,1227152
2024-03-28,18475.0,18539.25,18447.25,18506.0,1032864
2024-04-01,18497.25,18611.75,18414.5,18500.0,1215598
2024-04-02,18330.0,18514.0,18201.0,18497.75,1194869
2024-04-03,18373.25,18452.0,18232.75,18347.75,1273758
2024-04-04,18076.75,18568.25,18055.0,18389.0,1460444
2024-04-05,18300.75,18407.75,18043.5,18088.0,1769145
2024-04-08,18295.0,18377.5,18237.75,18346.5,1336228
2024-04-09,18359.75,18407.5,18160.25,18317.0,1614368
2024-04-10,18196.75,18470.0,18054.0,18384.0,1719178
2024-04-11,18485.0,18519.25,18085.0,18190.75,1558409
2024-04-12,18179.25,18507.75,18120.0,18485.5,1598155
2024-04-15,17876.25,18351.0,17841.5,18151.75,1655049
2024-04-16,17881.25,17988.0,17791.25,17882.0,1702156
2024-04-17,17658.5,17968.25,17616.0,17897.75,1769687
2024-04-18,17547.25,17771.0,17505.0,17674.0,1605478
2024-04-19,17180.75,17552.5,17113.75,17530.0,2074312
2024-04-22,17350.0,17448.0,17148.75,17228.25,1433387
2024-04-23,17606.75,17666.75,17285.5,17350.0,1281339
2024-04-24,17664.5,17795.75,17480.0,17680.25,1572984
2024-04-25,17567.5,17827.75,17308.0,17451.5,1736783
2024-04-26,17845.75,17901.25,17668.25,17811.0,1388411
2024-04-29,17904.25,17949.0,17791.25,17864.5,1142207
2024-04-30,17571.25,17921.0,17473.25,17912.75,1410128
2024-05-01,17438.25,17791.75,17399.0,17471.5,1617842
2024-05-02,17649.75,17755.25,17386.0,17484.0,1470541
2024-05-03,18000.75,18050.0,17719.0,17745.0,1166459
2024-05-06,18195.5,18201.75,17983.75,18046.75,883244
2024-05-07,18199.5,18267.75,18150.75,18184.75,962783
2024-05-08,18186.5,18242.25,18072.5,18195.0,972666
2024-05-09,18214.5,18240.0,18104.25,18164.0,985807
2024-05-10,18255.0,18348.0,18188.25,18222.0,1020500
2024-05-13,18295.5,18336.75,18229.0,18237.5,834195
2024-05-14,18415.0,18433.75,18167.5,18284.75,1093349
2024-05-15,18691.75,18706.75,18392.75,18411.0,1139472
2024-05-16,18650.0,18760.75,18633.0,18694.5,1032088
2024-05-17,18635.25,18686.5,18545.0,18640.0,915114
2024-05-20,18763.0,18794.5,18631.5,18633.75,814867
2024-05-21,18799.25,18808.75,18678.0,18747.75,795662
2024-05-22,18786.75,18892.0,18684.0,18799.0,1000945
2024-05-23,18696.25,19022.5,18621.5,18854.0,1550885
2024-05-24,18876.0,18926.0,18678.0,18685.75,999287
2024-05-28,18940.5,18980.5,18819.5,18875.0,1241481
2024-05-29,18802.75,18951.0,18739.75,18950.0,1106627
2024-05-30,18606.5,18787.0,18548.0,18754.0,1242244
2024-05-31,18591.0,18668.0,18241.25,18591.0,1619606
2024-06-03,18646.25,18755.5,18436.0,18589.25,1426877
2024-06-04,18701.0,18753.25,18511.25,18663.0,1358531
2024-06-05,19074.25,19091.0,18695.5,18713.75,1127549
2024-06-06,19060.25,19124.25,19017.75,19088.0,1108835
2024-06-07,19037.75,19155.25,18940.0,19068.0,1244009
2024-06-10,19109.75,19129.75,18973.25,19026.25,1089354
2024-06-11,19242.25,19257.75,18994.75,19106.0,1053942
2024-06-12,19496.5,19612.0,19232.0,19250.0,1243606
2024-06-13,19602.5,19690.0,19500.0,19603.5,1258933
2024-06-14,19685.5,19700.0,19501.5,19602.5,1266176
2024-06-17,19921.25,20001.0,19640.25,19696.0,498540
2024-06-18,19919.25,19995.0,19851.75,19917.0,257983
2024-06-20,19763.25,20095.25,19693.75,19935.5,216984
2024-06-21,19747.2890625,19821.25,19685.75,19778.0,1207547
2024-06-24,19750.75,20030.0,19728.0,20014.25,1437347
2024-06-25,19972.25,19981.0,19725.25,19758.5,1215064
2024-06-26,20012.5,20070.5,19901.0,19972.0,1291240
2024-06-27,20039.5,20116.5,19873.5,19951.0,1312669
2024-06-28,19927.25,20273.25,19906.0,20066.75,1548389
2024-07-01,20052.0,20074.0,19811.5,19971.25,1497353
2024-07-02,20255.25,20259.5,19909.75,20048.0,1387325
2024-07-03,20411.5,20435.5,20205.0,20243.5,863708
2024-07-05,20620.75,20639.75,20361.0,20420.0,1248370
2024-07-08,20659.75,20688.25,20579.25,20591.0,1064217
2024-07-09,20678.5,20771.75,20616.0,20680.5,1231829
2024-07-10,20899.75,20917.5,20682.0,20687.75,1064186
2024-07-11,20441.75,20983.5,20376.25,20894.75,1797722
2024-07-12,20524.0,20741.0,20332.25,20430.75,1408802
2024-07-15,20583.75,20796.5,20506.25,20578.75,1471491
2024-07-16,20598.0,20684.0,20464.0,20625.0,1426846
2024-07-17,19997.5,20597.75,19965.75,20592.0,1779691
2024-07-18,19899.25,20162.75,19758.75,20024.25,1993373
2024-07-19,19713.0,19979.5,19654.0,19950.0,1803492
2024-07-22,20001.0,20044.25,19718.75,19747.75,1695864
2024-07-23,19925.0,20085.0,19868.25,19982.0,1557671
2024-07-24,19203.25,19886.75,19166.5,19886.75,1807926
2024-07-25,18992.25,19390.5,18883.5,19258.0,2467489
2024-07-26,19174.5,19299.0,18994.75,19000.25,1820569
2024-07-29,19209.25,19377.25,19113.0,19172.75,1726952
2024-07-30,18936.25,19319.25,18726.75,19220.0,1991370
2024-07-31,19505.25,19645.25,18862.0,18870.0,1853094
2024-08-01,19023.25,19716.75,18852.25,19588.0,2274486
2024-08-02,18556.25,18981.5,18385.75,18961.0,2403466
2024-08-05,18013.25,18394.0,17346.0,18391.75,3412620
2024-08-06,18179.0,18483.0,17961.25,18164.5,2073838
2024-08-07,17966.5,18558.5,17834.25,18040.25,2136701
2024-08-08,18525.25,18594.5,17745.0,17881.25,1842706
2024-08-09,18616.0,18674.75,18383.0,18551.75,1607665
2024-08-12,18639.5,18765.5,18514.5,18591.75,1477087
2024-08-13,19104.25,19121.75,18628.75,18644.0,1202244
2024-08-14,19115.0,19203.75,18925.5,19100.0,1405052
2024-08-15,19581.25,19603.5,19100.25,19148.25,1185059
2024-08-16,19605.75,19683.0,19445.25,19569.0,1139475
2024-08-19,19857.75,19872.75,19525.0,19628.25,1104455
2024-08-20,19809.5,19930.75,19743.0,19854.0,1139350
2024-08-21,19909.5,19982.0,19771.25,19805.0,1256540
2024-08-22,19578.25,20025.75,19542.0,19917.75,1526350
2024-08-23,19790.75,19903.25,19592.0,19621.25,1389224
2024-08-26,19591.25,19846.25,19506.5,19788.0,1256338
2024-08-27,19653.75,19694.5,19441.75,19555.25,1156765
2024-08-28,19415.75,19690.0,19227.0,19638.0,1399017
2024-08-29,19393.25,19692.0,19139.0,19240.75,1695851
2024-08-30,19623.0,19633.0,19370.0,19449.0,1324898
2024-09-03,19006.5,19683.0,18911.0,19600.0,1784918
2024-09-04,18962.5,19115.0,18824.25,18991.0,1497422
2024-09-05,18963.5,19150.25,18828.0,18968.5,1484912
2024-09-06,18458.25,18972.5,18337.25,18920.0,1794051
2024-09-09,18692.25,18735.0,18386.75,18399.5,1794051
2024-09-10,18864.0,18876.75,18582.5,18723.75,1453633
2024-09-11,19271.0,19293.5,18547.75,18841.75,1798075
2024-09-12,19447.25,19483.25,19185.25,19246.0,1498854
2024-09-13,19530.25,19577.0,19396.0,19410.0,1050142
2024-09-16,19433.0,19546.75,19299.0,19498.25,626875
2024-09-17,19439.25,19615.5,19341.25,19427.25,360355
2024-09-18,19349.25,19663.75,19330.25,19440.0,262691
2024-09-19,19850.25,19967.0,19399.75,19404.75,170987
2024-09-20,19808.009765625,19839.75,19746.75,19815.0,1234853
2024-09-23,20080.0,20164.0,19955.0,20039.0,1097095
2024-09-24,20167.75,20214.75,19952.0,20065.25,1146619
2024-09-25,20192.0,20272.75,20063.75,20184.25,1036524
2024-09-26,20346.25,20537.75,20188.0,20241.75,1305049
2024-09-27,20221.5,20396.0,20173.0,20344.5,1224998
2024-09-30,20261.25,20286.75,20057.5,20198.25,1312804
2024-10-01,19975.0,20331.5,19818.0,20232.0,1618835
2024-10-02,20009.75,20089.5,19833.5,19972.0,1366434
2024-10-03,19990.25,20115.0,19851.0,20056.5,1414771
2024-10-04,20227.25,20263.0,19941.25,19971.75,1462166
2024-10-07,19992.75,20268.0,19948.0,20219.0,1243605
2024-10-08,20298.5,20329.5,19902.5,20032.0,1162724
2024-10-09,20463.5,20482.25,20195.5,20298.0,1074631
2024-10-10,20429.75,20508.0,20301.25,20447.75,1110733
2024-10-11,20450.0,20494.5,20313.25,20441.5,989984
2024-10-14,20619.25,20680.0,20382.5,20433.75,872065
2024-10-15,20342.0,20659.25,20254.0,20637.5,1223692
